card_name,set_name,number_in_set,printing_option,condition,market_price,image
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Holofoil,Heavily Played,7.0,https://images.pokemontcg.io/ex4/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Holofoil,Moderately Played,10.08,https://images.pokemontcg.io/ex4/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Holofoil,Lightly Played,11.39,https://images.pokemontcg.io/ex4/1.png
Team Aqua's Cacturne,Team Magma vs Team Aqua,1,Holofoil,Near Mint,9.2,https://images.pokemontcg.io/ex4/1.png
Pinsir,Next Destinies,1,Normal,Damaged,0.24,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Normal,Heavily Played,0.27,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Normal,Moderately Played,0.34,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Normal,Lightly Played,0.41,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Normal,Near Mint,0.42,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Reverse Holofoil,Damaged,0.24,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Reverse Holofoil,Heavily Played,0.27,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Reverse Holofoil,Moderately Played,0.34,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Reverse Holofoil,Lightly Played,0.41,https://images.pokemontcg.io/bw4/1.png
Pinsir,Next Destinies,1,Reverse Holofoil,Near Mint,0.42,https://images.pokemontcg.io/bw4/1.png
Weedle,Plasma Freeze,1,Normal,Damaged,0.14,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Normal,Heavily Played,0.15,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Normal,Moderately Played,0.16,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Normal,Lightly Played,0.23,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Normal,Near Mint,0.27,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Reverse Holofoil,Damaged,0.14,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Reverse Holofoil,Heavily Played,0.15,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Reverse Holofoil,Moderately Played,0.16,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Reverse Holofoil,Lightly Played,0.23,https://images.pokemontcg.io/bw9/1.png
Weedle,Plasma Freeze,1,Reverse Holofoil,Near Mint,0.27,https://images.pokemontcg.io/bw9/1.png
Alakazam,Base,1,Holofoil,Damaged,10.28,https://images.pokemontcg.io/base1/1.png
Alakazam,Base,1,Holofoil,Heavily Played,13.0,https://images.pokemontcg.io/base1/1.png
Alakazam,Base,1,Holofoil,Moderately Played,16.92,https://images.pokemontcg.io/base1/1.png
Alakazam,Base,1,Holofoil,Lightly Played,22.36,https://images.pokemontcg.io/base1/1.png
Alakazam,Base,1,Holofoil,Near Mint,34.62,https://images.pokemontcg.io/base1/1.png
Blastoise,POP Series 3,1,Holofoil,Damaged,25.0,https://images.pokemontcg.io/pop3/1.png
Blastoise,POP Series 3,1,Holofoil,Heavily Played,50.0,https://images.pokemontcg.io/pop3/1.png
Blastoise,POP Series 3,1,Holofoil,Moderately Played,,https://images.pokemontcg.io/pop3/1.png
Blastoise,POP Series 3,1,Holofoil,Lightly Played,,https://images.pokemontcg.io/pop3/1.png
Blastoise,POP Series 3,1,Holofoil,Near Mint,,https://images.pokemontcg.io/pop3/1.png
Blaziken,Great Encounters,1,Holofoil,Damaged,2.85,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Holofoil,Heavily Played,2.53,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Holofoil,Moderately Played,4.8,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Holofoil,Lightly Played,9.7,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Holofoil,Near Mint,14.74,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Reverse Holofoil,Damaged,2.85,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Reverse Holofoil,Heavily Played,2.53,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Reverse Holofoil,Moderately Played,4.8,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Reverse Holofoil,Lightly Played,9.7,https://images.pokemontcg.io/dp4/1.png
Blaziken,Great Encounters,1,Reverse Holofoil,Near Mint,14.74,https://images.pokemontcg.io/dp4/1.png
Oddish,Boundaries Crossed,1,,Damaged,,https://images.pokemontcg.io/bw7/1.png
Oddish,Boundaries Crossed,1,,Heavily Played,,https://images.pokemontcg.io/bw7/1.png
Oddish,Boundaries Crossed,1,,Moderately Played,,https://images.pokemontcg.io/bw7/1.png
Oddish,Boundaries Crossed,1,,Lightly Played,,https://images.pokemontcg.io/bw7/1.png
Oddish,Boundaries Crossed,1,,Near Mint,,https://images.pokemontcg.io/bw7/1.png
Altaria,Deoxys,1,,Damaged,,https://images.pokemontcg.io/ex8/1.png
Altaria,Deoxys,1,,Heavily Played,,https://images.pokemontcg.io/ex8/1.png
Altaria,Deoxys,1,,Moderately Played,,https://images.pokemontcg.io/ex8/1.png
Altaria,Deoxys,1,,Lightly Played,,https://images.pokemontcg.io/ex8/1.png
Altaria,Deoxys,1,,Near Mint,,https://images.pokemontcg.io/ex8/1.png
Bulbasaur,Dark Explorers,1,,Damaged,,https://images.pokemontcg.io/bw5/1.png
Bulbasaur,Dark Explorers,1,,Heavily Played,,https://images.pokemontcg.io/bw5/1.png
Bulbasaur,Dark Explorers,1,,Moderately Played,,https://images.pokemontcg.io/bw5/1.png
Bulbasaur,Dark Explorers,1,,Lightly Played,,https://images.pokemontcg.io/bw5/1.png
Bulbasaur,Dark Explorers,1,,Near Mint,,https://images.pokemontcg.io/bw5/1.png
Ho-Oh,POP Series 5,1,,Damaged,,https://images.pokemontcg.io/pop5/1.png
Ho-Oh,POP Series 5,1,,Heavily Played,,https://images.pokemontcg.io/pop5/1.png
Ho-Oh,POP Series 5,1,,Moderately Played,,https://images.pokemontcg.io/pop5/1.png
Ho-Oh,POP Series 5,1,,Lightly Played,,https://images.pokemontcg.io/pop5/1.png
Ho-Oh,POP Series 5,1,,Near Mint,,https://images.pokemontcg.io/pop5/1.png
Exeggcute,Ultra Prism,1,Normal,Damaged,,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Normal,Heavily Played,0.07,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Normal,Moderately Played,0.16,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Normal,Lightly Played,0.11,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Normal,Near Mint,0.14,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Reverse Holofoil,Moderately Played,0.39,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Reverse Holofoil,Lightly Played,0.32,https://images.pokemontcg.io/sm5/1.png
Exeggcute,Ultra Prism,1,Reverse Holofoil,Near Mint,0.37,https://images.pokemontcg.io/sm5/1.png
Shuckle,Fates Collide,1,Normal,Damaged,,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Normal,Heavily Played,0.06,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Normal,Moderately Played,0.1,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Normal,Lightly Played,0.18,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Normal,Near Mint,0.18,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Reverse Holofoil,Heavily Played,0.06,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Reverse Holofoil,Moderately Played,0.1,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Reverse Holofoil,Lightly Played,0.18,https://images.pokemontcg.io/xy10/1.png
Shuckle,Fates Collide,1,Reverse Holofoil,Near Mint,0.18,https://images.pokemontcg.io/xy10/1.png
Tangela,Lost Thunder,1,Normal,Damaged,,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Normal,Heavily Played,,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Normal,Moderately Played,0.12,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Normal,Lightly Played,0.2,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Normal,Near Mint,0.21,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Reverse Holofoil,Moderately Played,0.12,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Reverse Holofoil,Lightly Played,0.2,https://images.pokemontcg.io/sm8/1.png
Tangela,Lost Thunder,1,Reverse Holofoil,Near Mint,0.21,https://images.pokemontcg.io/sm8/1.png
Jirachi,Unleashed,1,Holofoil,Damaged,,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Holofoil,Heavily Played,3.76,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Holofoil,Moderately Played,5.98,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Holofoil,Lightly Played,7.76,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Holofoil,Near Mint,13.17,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Reverse Holofoil,Heavily Played,3.76,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Reverse Holofoil,Moderately Played,5.98,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Reverse Holofoil,Lightly Played,7.76,https://images.pokemontcg.io/hgss2/1.png
Jirachi,Unleashed,1,Reverse Holofoil,Near Mint,13.17,https://images.pokemontcg.io/hgss2/1.png
Turtwig,DP Black Star Promos,DP01,Foil,Damaged,,https://images.pokemontcg.io/dpp/DP01.png
Turtwig,DP Black Star Promos,DP01,Foil,Heavily Played,,https://images.pokemontcg.io/dpp/DP01.png
Turtwig,DP Black Star Promos,DP01,Foil,Moderately Played,,https://images.pokemontcg.io/dpp/DP01.png
Turtwig,DP Black Star Promos,DP01,Foil,Lightly Played,0.86,https://images.pokemontcg.io/dpp/DP01.png
Turtwig,DP Black Star Promos,DP01,Foil,Near Mint,0.96,https://images.pokemontcg.io/dpp/DP01.png
Celebi V,Sword & Shield,1,Holofoil,Damaged,1.1,https://images.pokemontcg.io/swsh1/1.png
Celebi V,Sword & Shield,1,Holofoil,Heavily Played,,https://images.pokemontcg.io/swsh1/1.png
Celebi V,Sword & Shield,1,Holofoil,Moderately Played,1.07,https://images.pokemontcg.io/swsh1/1.png
Celebi V,Sword & Shield,1,Holofoil,Lightly Played,1.18,https://images.pokemontcg.io/swsh1/1.png
Celebi V,Sword & Shield,1,Holofoil,Near Mint,1.42,https://images.pokemontcg.io/swsh1/1.png
Pikachu,Wizards Black Star Promos,1,,Damaged,,https://images.pokemontcg.io/basep/1.png
Pikachu,Wizards Black Star Promos,1,,Heavily Played,,https://images.pokemontcg.io/basep/1.png
Pikachu,Wizards Black Star Promos,1,,Moderately Played,,https://images.pokemontcg.io/basep/1.png
Pikachu,Wizards Black Star Promos,1,,Lightly Played,,https://images.pokemontcg.io/basep/1.png
Pikachu,Wizards Black Star Promos,1,,Near Mint,,https://images.pokemontcg.io/basep/1.png
Weedle,Vivid Voltage,1,Normal,Damaged,,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Normal,Heavily Played,0.02,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Normal,Moderately Played,0.18,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Normal,Lightly Played,0.07,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Normal,Near Mint,0.09,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Reverse Holofoil,Heavily Played,0.02,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Reverse Holofoil,Moderately Played,0.18,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Reverse Holofoil,Lightly Played,0.07,https://images.pokemontcg.io/swsh4/1.png
Weedle,Vivid Voltage,1,Reverse Holofoil,Near Mint,0.09,https://images.pokemontcg.io/swsh4/1.png
Venusaur-EX,XY,1,,Damaged,,https://images.pokemontcg.io/xy1/1.png
Venusaur-EX,XY,1,,Heavily Played,,https://images.pokemontcg.io/xy1/1.png
Venusaur-EX,XY,1,,Moderately Played,,https://images.pokemontcg.io/xy1/1.png
Venusaur-EX,XY,1,,Lightly Played,,https://images.pokemontcg.io/xy1/1.png
Venusaur-EX,XY,1,,Near Mint,,https://images.pokemontcg.io/xy1/1.png
Blaziken,POP Series 1,1,Holofoil,Damaged,1.08,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Holofoil,Heavily Played,1.94,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Holofoil,Moderately Played,4.08,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Holofoil,Lightly Played,6.53,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Holofoil,Near Mint,8.41,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Normal,Damaged,1.08,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Normal,Heavily Played,1.94,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Normal,Moderately Played,4.08,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Normal,Lightly Played,6.53,https://images.pokemontcg.io/pop1/1.png
Blaziken,POP Series 1,1,Normal,Near Mint,8.41,https://images.pokemontcg.io/pop1/1.png
Turtwig,Plasma Storm,1,Normal,Damaged,0.18,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Normal,Heavily Played,0.19,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Normal,Moderately Played,0.22,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Normal,Lightly Played,0.2,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Normal,Near Mint,0.5,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Reverse Holofoil,Damaged,0.18,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Reverse Holofoil,Heavily Played,0.19,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Reverse Holofoil,Moderately Played,0.22,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Reverse Holofoil,Lightly Played,0.2,https://images.pokemontcg.io/bw8/1.png
Turtwig,Plasma Storm,1,Reverse Holofoil,Near Mint,0.5,https://images.pokemontcg.io/bw8/1.png
Alakazam,Legendary Collection,1,Holofoil,Damaged,12.88,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Holofoil,Heavily Played,13.91,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Holofoil,Moderately Played,29.71,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Holofoil,Lightly Played,34.7,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Holofoil,Near Mint,53.38,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Reverse Holofoil,Damaged,12.88,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Reverse Holofoil,Heavily Played,13.91,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Reverse Holofoil,Moderately Played,29.71,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Reverse Holofoil,Lightly Played,34.7,https://images.pokemontcg.io/base6/1.png
Alakazam,Legendary Collection,1,Reverse Holofoil,Near Mint,53.38,https://images.pokemontcg.io/base6/1.png
Garchomp,POP Series 9,1,Normal,Damaged,3.36,https://images.pokemontcg.io/pop9/1.png
Garchomp,POP Series 9,1,Normal,Heavily Played,4.86,https://images.pokemontcg.io/pop9/1.png
Garchomp,POP Series 9,1,Normal,Moderately Played,,https://images.pokemontcg.io/pop9/1.png
Garchomp,POP Series 9,1,Normal,Lightly Played,,https://images.pokemontcg.io/pop9/1.png
Garchomp,POP Series 9,1,Normal,Near Mint,,https://images.pokemontcg.io/pop9/1.png
Chimecho δ,POP Series 4,1,,Damaged,,https://images.pokemontcg.io/pop4/1.png
Chimecho δ,POP Series 4,1,,Heavily Played,,https://images.pokemontcg.io/pop4/1.png
Chimecho δ,POP Series 4,1,,Moderately Played,,https://images.pokemontcg.io/pop4/1.png
Chimecho δ,POP Series 4,1,,Lightly Played,,https://images.pokemontcg.io/pop4/1.png
Chimecho δ,POP Series 4,1,,Near Mint,,https://images.pokemontcg.io/pop4/1.png
Dark Ampharos,Neo Destiny,1,Unlimited Holofoil,Damaged,80.25,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,Unlimited Holofoil,Heavily Played,,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,Unlimited Holofoil,Moderately Played,149.99,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,Unlimited Holofoil,Lightly Played,187.48,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,Unlimited Holofoil,Near Mint,,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,1st Edition Holofoil,Damaged,80.25,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,1st Edition Holofoil,Heavily Played,,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,1st Edition Holofoil,Moderately Played,149.99,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,1st Edition Holofoil,Lightly Played,187.48,https://images.pokemontcg.io/neo4/1.png
Dark Ampharos,Neo Destiny,1,1st Edition Holofoil,Near Mint,,https://images.pokemontcg.io/neo4/1.png
Ampharos,Neo Revelation,1,Unlimited Holofoil,Damaged,,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,Unlimited Holofoil,Heavily Played,50.96,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,Unlimited Holofoil,Moderately Played,63.64,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,Unlimited Holofoil,Lightly Played,79.99,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,Unlimited Holofoil,Near Mint,144.63,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,1st Edition Holofoil,Damaged,,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,1st Edition Holofoil,Heavily Played,50.96,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,1st Edition Holofoil,Moderately Played,63.64,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,1st Edition Holofoil,Lightly Played,79.99,https://images.pokemontcg.io/neo3/1.png
Ampharos,Neo Revelation,1,1st Edition Holofoil,Near Mint,144.63,https://images.pokemontcg.io/neo3/1.png
Charizard,Arceus,1,Holofoil,Damaged,9.71,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Holofoil,Heavily Played,11.94,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Holofoil,Moderately Played,16.0,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Holofoil,Lightly Played,27.37,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Holofoil,Near Mint,54.16,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Reverse Holofoil,Damaged,9.71,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Reverse Holofoil,Heavily Played,11.94,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Reverse Holofoil,Moderately Played,16.0,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Reverse Holofoil,Lightly Played,27.37,https://images.pokemontcg.io/pl4/1.png
Charizard,Arceus,1,Reverse Holofoil,Near Mint,54.16,https://images.pokemontcg.io/pl4/1.png
Alolan Sandshrew,McDonald's Collection 2019,4,Holofoil,Damaged,1.6,https://images.pokemontcg.io/mcd19/4.png
Alolan Sandshrew,McDonald's Collection 2019,4,Holofoil,Heavily Played,0.97,https://images.pokemontcg.io/mcd19/4.png
Alolan Sandshrew,McDonald's Collection 2019,4,Holofoil,Moderately Played,1.7,https://images.pokemontcg.io/mcd19/4.png
Alolan Sandshrew,McDonald's Collection 2019,4,Holofoil,Lightly Played,3.49,https://images.pokemontcg.io/mcd19/4.png
Alolan Sandshrew,McDonald's Collection 2019,4,Holofoil,Near Mint,4.33,https://images.pokemontcg.io/mcd19/4.png
Butterfree,Hidden Fates,3,Normal,Damaged,,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Normal,Heavily Played,,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Normal,Moderately Played,0.24,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Normal,Lightly Played,0.35,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Normal,Near Mint,0.22,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Reverse Holofoil,Heavily Played,,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Reverse Holofoil,Moderately Played,0.24,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Reverse Holofoil,Lightly Played,0.35,https://images.pokemontcg.io/sm115/3.png
Butterfree,Hidden Fates,3,Reverse Holofoil,Near Mint,0.22,https://images.pokemontcg.io/sm115/3.png
Dragonite,Fossil,4,Unlimited Holofoil,Damaged,89.63,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,Unlimited Holofoil,Heavily Played,100.86,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,Unlimited Holofoil,Moderately Played,48.89,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,Unlimited Holofoil,Lightly Played,70.53,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,Unlimited Holofoil,Near Mint,181.5,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,1st Edition Holofoil,Damaged,89.63,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,1st Edition Holofoil,Heavily Played,100.86,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,1st Edition Holofoil,Moderately Played,48.89,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,1st Edition Holofoil,Lightly Played,70.53,https://images.pokemontcg.io/base3/4.png
Dragonite,Fossil,4,1st Edition Holofoil,Near Mint,181.5,https://images.pokemontcg.io/base3/4.png
Exploud,Emerald,3,Holofoil,Damaged,,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Holofoil,Heavily Played,6.5,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Holofoil,Moderately Played,,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Holofoil,Lightly Played,8.7,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Holofoil,Near Mint,11.64,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Reverse Holofoil,Damaged,,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Reverse Holofoil,Heavily Played,6.5,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Reverse Holofoil,Moderately Played,,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Reverse Holofoil,Lightly Played,8.7,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Reverse Holofoil,Near Mint,11.64,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Normal,Damaged,,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Normal,Heavily Played,6.5,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Normal,Moderately Played,,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Normal,Lightly Played,8.7,https://images.pokemontcg.io/ex9/3.png
Exploud,Emerald,3,Normal,Near Mint,11.64,https://images.pokemontcg.io/ex9/3.png
Latias,POP Series 7,3,Holofoil,Damaged,0.5,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Holofoil,Heavily Played,1.44,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Holofoil,Moderately Played,3.7,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Holofoil,Lightly Played,6.43,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Holofoil,Near Mint,10.71,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Normal,Damaged,0.5,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Normal,Heavily Played,1.44,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Normal,Moderately Played,3.7,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Normal,Lightly Played,6.43,https://images.pokemontcg.io/pop7/3.png
Latias,POP Series 7,3,Normal,Near Mint,10.71,https://images.pokemontcg.io/pop7/3.png
Pachirisu,POP Series 6,4,Normal,Damaged,0.73,https://images.pokemontcg.io/pop6/4.png
Pachirisu,POP Series 6,4,Normal,Heavily Played,1.36,https://images.pokemontcg.io/pop6/4.png
Pachirisu,POP Series 6,4,Normal,Moderately Played,1.13,https://images.pokemontcg.io/pop6/4.png
Pachirisu,POP Series 6,4,Normal,Lightly Played,1.5,https://images.pokemontcg.io/pop6/4.png
Pachirisu,POP Series 6,4,Normal,Near Mint,2.34,https://images.pokemontcg.io/pop6/4.png
Charmander,Detective Pikachu,4,Holofoil,Damaged,0.12,https://images.pokemontcg.io/det1/4.png
Charmander,Detective Pikachu,4,Holofoil,Heavily Played,0.18,https://images.pokemontcg.io/det1/4.png
Charmander,Detective Pikachu,4,Holofoil,Moderately Played,0.32,https://images.pokemontcg.io/det1/4.png
Charmander,Detective Pikachu,4,Holofoil,Lightly Played,0.35,https://images.pokemontcg.io/det1/4.png
Charmander,Detective Pikachu,4,Holofoil,Near Mint,0.35,https://images.pokemontcg.io/det1/4.png
Team Aqua's Crawdaunt,Team Magma vs Team Aqua,2,Normal,Damaged,0.86,https://images.pokemontcg.io/ex4/2.png
